movieId,imdbId,tmdbId
49822,0343737,1247
49824,0443489,1125
49932,0460829,1730
49961,0465551,1259
50068,0498380,1251
50442,0426883,7457
50601,0398808,1265
50685,0473308,10758
50794,0475394,7516
50798,0799949,9760
50804,0367959,1248
50872,0382932,2062
50912,0401711,2266
51077,0259324,1250
51080,0401997,4169
51084,0758766,11172
51086,0481369,3594
51091,0462200,7874
51255,0425112,4638
51412,0435705,1738
51540,0443706,1949
51575,0486946,11199
51662,0416449,1271
51709,0468492,1255
51931,0490204,2355
51935,0822854,7485
52042,0389557,9075
52241,0427470,8270
52245,0445934,9955
52281,0462322,285923
52287,0396555,1267
52319,0076584,22311
52328,0448134,1272
52435,0060345,13377
52458,0486822,8271
52604,0488120,6145
52694,0453451,1268
52722,0413300,559
52885,0851578,4977
52952,0480025,11798
52973,0478311,4964
52975,0427327,2976
53000,0463854,1562
53121,0413267,810
53123,0907657,5723
53125,0449088,285
53129,0780571,3432
53318,0460740,12225
53322,0496806,298
53460,0423294,9408
53464,0486576,1979
53519,1028528,1991
53550,0462504,9952
53894,0386032,2359
53953,0450385,3021
53956,0795368,2196
53972,0337978,1571
53993,0413099,2698
53996,0418279,1858
54001,0373889,675
54004,0762107,3563
54190,0445922,4688
54256,0787475,10074
54259,0486655,2270
54272,0462538,35
54281,0423977,8669
54286,0440963,2503
54372,0362225,10795
54503,0829482,8363
54648,0293564,5174
54736,0431197,4349
54881,0923752,13958
54995,1077258,1992
54997,0381849,5176
54999,0465602,4141
55052,0783233,4347
55069,1032846,2009
55118,0765443,2252
55232,0432021,7737
55247,0758758,5915
55267,0480242,7211
55269,0838221,4538
55276,0465538,4566
55280,0805564,6615
55282,0389722,4513
55290,0452623,4771
55363,0443680,4512
55442,0808417,2011
55444,0421082,5708
55577,0890870,663
55721,0861739,7347
55765,0765429,4982
55768,0389790,5559
55805,0292963,7972
55814,0401383,2013
55820,0477348,6977
55830,0799934,4953
55872,0426931,5123
55908,0756683,13363
55995,0442933,2310
56145,0884328,5876
56152,0461770,4523
56156,0465494,1620
56171,0385752,2268
56174,0480249,6479
56176,0952640,6477
56339,0464141,6537
56367,0467406,7326
56587,0825232,7350
56607,0419887,7979
56715,0477139,13198
56757,0408236,13885
56775,0465234,6637
56782,0469494,7345
56788,0472062,6538
56801,0758730,440
56805,0841046,6575
56941,0431308,6023
56949,0988595,6557
57274,1038988,8329
57368,1060277,7191
57504,0808506,14069
57528,0462499,7555
57640,0411477,11253
57669,0780536,8321
58025,0489099,8247
58047,0832266,8390
58103,0443274,7461
58105,0416236,8204
58154,0467200,12184
58156,0839980,13260
58162,0425413,7942
58293,0443649,7840
58295,0200465,8848
58299,0451079,12222
58301,0808279,8461
58303,0813547,7862
58347,0472160,7985
58559,0468569,155
58803,0478087,8065
58998,0800039,9870
59018,0857191,12473
59022,0481536,13335
59103,0865556,1729
59126,0815241,13007
59258,0871426,8780
59315,0371746,1726
59369,0936501,8681
59387,0460791,14784
59421,1033643,9029
59501,0499448,2454
59615,0367882,217
59725,1000774,4564
59727,0482606,10665
59784,0441773,9502
59900,0960144,10661
60037,0949731,8645
60040,0800080,1724
60069,0910970,10681
60072,0493464,8909
60074,0448157,8960
60126,0425061,11665
60397,0795421,11631
60514,0373051,88751
60684,0409459,13183
60756,0838283,12133
60760,0443701,8836
60766,1155592,14048
60937,0859163,1735
60950,0497465,5038
61024,0910936,10189
61132,0942385,7446
61160,1185834,12180
61236,1185616,8885
61240,1139797,13310
61248,0452608,10483
61250,0852713,12620
61323,0887883,4944
61350,0364970,9381
61729,0995039,12797
62081,1059786,13027
62155,0981227,12182
62374,0758774,12113
62376,0970411,13600
62394,0467197,13051
62434,1007028,10358
62511,0383028,4960
62644,1063669,7735
62849,1032755,13809
62999,0479952,10527
63062,0824747,3580
63072,0898367,20766
63082,1010048,12405
63113,0830515,10764
63131,0430922,15373
63436,1132626,11917
63479,1135985,13523
63853,0455824,6972
63859,0397892,13053
63876,1013753,10139
63992,1099212,8966
64030,1129442,13387
64034,0914798,14574
64497,0970416,10200
64575,0918927,14359
64614,1205489,13223
64620,0870111,11499
64622,0976051,8055
64716,0814314,11321
64839,1125849,12163
64957,0421715,4922
64969,1068680,10201
64983,0985699,2253
64993,0983213,38142
65088,0960731,10202
65130,0959337,4148
65188,1152758,15584
65216,1034303,13813
65230,0822832,14306
65261,0876563,12429
65514,1220719,14756
65585,0901476,10521
65642,0480669,14139
65682,0834001,12437
65802,1114740,14560
66097,0327597,14836
66171,0465580,13455
66203,1001508,10184
66371,1069238,16804
66509,1201167,20829
66665,1176740,19255
66934,1227926,14301
67087,1155056,16538
67197,0448011,13811
67255,1132620,15472
67267,0862846,13090
67408,0892782,15512
67734,1091722,16614
67788,1093908,20048
67923,1013752,13804
67997,1226774,19833
68073,1131729,18947
68135,0974661,16996
68157,0361748,16869
68159,0473705,16995
68205,1121931,15092
68237,1182345,17431
68319,0458525,2080
68358,0796366,13475
68554,0808151,13448
68791,0438488,534
68793,1078912,18360
68952,1127180,16871
68954,1049413,14160
69122,1119646,18785
69134,0870984,17609
69306,1111422,18487
69406,1041829,18240
69436,1045778,17610
69481,0887912,12162
69524,0772251,62128
69526,1055369,8373
69604,1178663,19265
69640,1152836,11322
69644,1080016,8355
69757,1022603,19913
69784,0889583,18480
69844,0417741,767
69951,1054606,8054
70159,1148204,21208
70183,1142988,20943
70286,1136608,17654
70293,1135503,24803
70336,1046173,14869
70599,0452694,24420
70728,1172570,18533
71033,1305806,25376
71057,0472033,12244
71108,1149362,37903
71135,1188729,19898
71156,1234548,10313
71205,1131734,19994
71211,1130080,11323
71252,1144884,19912
71254,1034032,18501
71264,0844471,22794
71282,1286537,18570
71379,1179904,23827
71464,1019452,12573
71518,1172233,22798
71520,1058017,23082
71530,0986263,19959
71535,1156398,19908
71579,1174732,24684
71668,1078940,19899
71745,0386117,16523
71838,1197624,22803
72011,1193138,22947
72129,1233227,22804
72226,0432283,10315
72294,1067106,17979
72356,1425244,24480
72378,1190080,14161
72395,0929632,25793
72407,1259571,18239
72641,0878804,22881
72720,1315981,34653
72731,0380510,7980
72733,1057500,22954
72737,0780521,10198
72998,0499549,19995
73015,1230414,22897
73017,0988045,10528
73023,1263670,25196
73266,0403702,22327
73268,0433362,19901
73290,1028532,28178
73319,1216492,25195
73321,1037705,20504
73323,1343097,33613
73344,1235166,21575
73881,1187043,20453
73929,1038686,22894
74228,1187064,26466
74275,1045772,8952
74450,0817230,32856
74458,1130884,11324
74510,1216487,24253
74530,0814255,32657
74545,1139328,11439
74685,0455407,29427
74688,0989757,22971
74789,1014759,12155
74795,0947810,22972
74851,1179034,26389
74946,0815236,34016
75805,1038919,27573
75985,1053424,31867
76077,1231587,23048
76093,0892769,10191
76175,0800320,18823
76251,1250777,23483
76293,1279935,35056
77307,1379182,38810
77455,1587707,39452
77561,1228705,10138
77800,1341167,37495
77866,0955308,20662
78039,1120985,46705
78088,1462758,26388
78105,0473075,9543
78209,1226229,32823
78266,1017460,37707
78316,0892318,37056
78349,1258197,29917
78469,0429493,34544
78499,0435761,10193
78574,1399683,39013
78637,0892791,10192
78772,1325004,24021
78836,1191111,34647
78893,0938283,10196
79057,1424381,34851
79091,1323594,20352
79132,1375666,27205
79134,1375670,38365
79139,0963966,27022
79185,1013743,37834
79224,1155076,38575
79242,0842926,39781
79293,0944835,27576
79357,0485947,31011
79428,0427152,38778
79553,1386932,37472
79592,1386588,27581
79695,1320253,27578
79702,0446029,22538
80126,1440728,27579
80166,0889573,41210
80219,0985694,23631
80363,1220634,35791
80463,1285016,37799
80489,0840361,23168
80549,1282140,37735
80551,0879870,38167
80615,1219342,41216
80693,0804497,43923
80831,1228987,41402
80846,1314655,44040
80860,1055292,38408
80906,1645089,44639
80917,1470827,43933
80969,1334260,42188
81229,1245526,39514
81417,1536044,41436
81537,1231583,41733
81562,1542344,44115
81564,1001526,38055
81591,0947798,44214
81782,0477080,44048
81788,1458175,43539
81834,0926084,12444
81845,1504320,45269
81847,0398286,38757
81932,0964517,45317
82167,0758752,43347
82169,0980970,10140
82202,1243957,37710
82459,1403865,44264
82461,1104001,20526
82667,1588170,49797
82852,0970866,39451
83132,1568921,51739
83134,1465522,46838
83349,0990407,40805
83613,0409847,49849
84152,1219289,51876
84374,1411238,41630
84392,1189340,50348
84601,1401152,48138
84772,1092026,39513
84944,1192628,44896
84954,1385826,38050
85020,0472399,27582
85056,1464540,46529
85131,1217613,44943
85342,1555149,47931
85367,1564367,50546
85412,1740707,46146
85414,0945513,45612
85510,0978764,23629
85774,1424432,58496
85788,1591095,49018
86190,0993842,50456
86295,1262416,41446
86298,1436562,46195
86320,1527186,62215
86332,0800369,10195
86345,1421373,45523
86347,1190722,30969
86377,0927619,24447
86644,1596343,51497
86781,1255953,46738
86833,1478338,55721
86835,0822847,38321
86880,1298650,1865
86882,1605783,59436
86898,0478304,8967
86911,1411697,45243
87192,1478964,59678
87222,1302011,49444
87232,1270798,49538
87234,1440292,49020
87304,1532503,55347
87306,1650062,37686
87430,1133985,44912
87485,1284575,52449
87520,1399103,38356
87869,1499658,51540
87876,1216475,49013
88125,1201607,12445
88129,0780504,64690
88140,0458339,1771
88163,1570728,50646
88179,1563738,51828
88235,1540133,67913
88405,1632708,50544
88744,1318514,61791
88785,1488555,49520
88810,1454029,50014
89039,1549572,55420
89118,1189073,63311
89470,1598778,39538
89492,1210166,60308
89745,0848228,24428
89753,1340800,49517
89759,1832382,60243
89774,1291584,59440
89804,1124035,10316
89864,1306980,40807
89904,1655442,74643
90057,1675192,64720
90249,0433035,39254
90345,0905372,60935
90376,1242460,71859
90405,1637688,49530
90430,1692486,72113
90439,1615147,50839
90522,1634122,58233
90531,1723811,76025
90600,1614989,70670
90647,0448694,58423
90717,0471042,59108
90746,0983193,17578
90866,0970179,44826
91077,1033575,65057
91094,1204342,64328
91104,1324999,50619
91485,1764651,76163
91500,1392170,70160
91529,1345836,49026
91535,1194173,49040
91542,1515091,58574
91630,1229238,56292
91653,1389137,74465
91658,1568346,65754
91974,1496025,52520
91976,1601913,75174
92259,1675434,77338
92420,1706593,76726
92422,1596365,65086
92507,1599348,59961
92509,1606389,72570
93270,1636826,57214
93272,1482459,73723
93326,1596350,59962
93363,0401729,49529
93510,1232829,64688
93721,1772925,80767
93766,1646987,57165
93831,1605630,71552
93838,1899353,94329
93840,1259521,22970
94018,1440129,44833
94070,1412386,74534
94478,1077368,62213
94677,1645170,76493
94777,1409024,41154
94780,1735898,58595
94864,1446714,70981
94959,1748122,83666
95088,1862079,84332
95105,1277953,80321
95167,1217209,62177
95207,1611224,72331
95309,1307068,88005
95441,1637725,72105
95510,0948470,1930
95543,1667889,57800
95558,2125435,84175
95654,0131409,13929
95858,0248808,13930
95873,1839492,103332
95875,1386703,64635
96079,1074638,37724
96110,1790886,77953
96281,1623288,77174
96432,1212450,82633
96488,2125608,84334
96588,1981677,114150
96606,0770802,89708
96610,1276104,59967
96655,1990314,84329
96691,1855325,71679
96728,1560747,68722
96737,1343727,49049
96811,1855199,77016
96821,1659337,84892
96829,2106476,103663
96861,1397280,82675
97172,1142977,62214
97188,1922777,82507
97225,0837562,76492
97304,1024648,68734
97306,1931533,86838
97752,1371111,83542
97913,1772341,82690
97921,1045658,82693
97923,1907668,87502
97938,0454876,87827
98056,1602620,86837
98154,0443272,72976
98203,1673434,50620
98243,1446192,81188
98491,2388725,140420
98809,0903624,49051
98961,1790885,97630
99007,1588173,82654
99112,0790724,75780
99114,1853728,68718
99145,1649419,80278
99149,1707386,82695
99728,1321870,82682
99912,2023587,132232
100163,1428538,60304
100383,2053463,109421
100390,2024432,109431
100498,1606378,47964
100714,2209418,132344
101076,1583421,72559
101112,1623205,68728
101142,0481499,49519
101285,2101441,122081
101362,2302755,117263
101525,1817273,97367
101739,1288558,109428
101864,1483013,75612
101962,2140203,110420
102033,1980209,134374
102123,1245492,109414
102125,1300854,68721
102194,1935179,103731
102407,1343092,64682
102445,1408101,54138
102481,2234155,116741
102686,1951261,109439
102716,1905041,82992
102800,2347569,121986
102880,1815862,82700
102903,1670345,75656
102993,1727388,147773
103042,0770828,49521
103075,2184339,158015
103141,1453405,62211
103228,1663662,68726
103249,0816711,72190
103253,1535108,68724
103306,2051879,174772
103335,1690953,93456
103339,2334879,117251
103341,1213663,107985
103372,2404463,136795
103384,1210819,57201
103539,1714206,157386
103655,0790736,49524
103688,1457767,138843
103772,1430132,76170
103810,1821694,146216
103883,1272878,136400
103980,2334873,160588
103984,2358891,179144
104211,1723121,138832
104241,1650554,59859
104243,1411250,87421
104272,2545118,158999
104283,2013293,149870
104374,2194499,122906
104841,1454468,49047
104879,1392214,146233
104908,2226417,91586
104913,1979320,96721
104944,2370248,169813
105197,1821549,129670
105213,2229499,138697
105355,2278871,152584
105468,1985966,109451
105504,1535109,109424
105653,1211956,107846
105844,2024544,76203
106002,1731141,80274
106072,1981115,76338
106100,0790636,152532
106438,2431286,205220
106441,0816442,203833
106487,1951264,101299
106489,1170358,57158
106491,1335975,64686
106696,2294629,109445
106766,2042568,86829
106782,0993846,106646
106916,1800241,168672
106918,0359950,116745
106920,1798709,152601
107069,1091191,193756
107141,2140373,140823
107348,1229340,109443
107406,1706620,110415
107771,1714915,152603
108188,1205537,137094
108190,1840309,157350
108727,1937390,110414
108729,2316411,181886
108928,2177771,152760
108932,1490017,137106
108945,1234721,97020
108981,2382009,249397
109374,2278388,120467
109487,0816692,157336
109578,2024469,225574
109673,1253863,53182
109848,1441395,97370
110102,1843866,100402
110127,1959490,86834
110501,2265171,180299
110553,1872181,102382
110591,2388715,157547
110730,2209764,157353
110771,2203939,193610
110882,2692904,210479
111113,2004420,195589
111360,2872732,240832
111362,1877832,127585
111364,0831387,124905
111384,2359024,188166
111443,2883512,212778
111622,1980929,198277
111659,1587310,102651
111743,2557490,188161
111759,1631867,137113
111781,2381249,177677
111921,2582846,222935
112138,2294449,187017
112171,0455944,156022
112175,1646971,82702
112183,2562232,194662
112290,1065073,85350
112370,2109248,91314
112552,2582802,244786
112556,2267998,210577
112623,2103281,119450
112804,2884206,244267
112852,2015381,118340
112897,2333784,138103
113345,1617661,76757
113348,1291150,98566
113378,0435651,227156
113573,0458481,189
113741,2866360,220289
114060,1600196,154400
114180,1790864,198663
114662,2179136,190859
114795,0829150,49017
114935,2397535,206487
115122,3416742,246741
115149,2911666,245891
115170,1872194,205587
115210,2713180,228150
115231,2170593,239563
115569,2872718,242582
115617,2245084,177572
115664,2262227,228326
115713,0470752,264660
116161,1100089,87492
116797,2084970,205596
116799,1791528,171274
116823,1951265,131631
116897,3011894,265195
116977,2096672,100042
117176,2980516,266856
117444,1865505,110416
117529,0369610,135397
117533,4044364,293310
117590,2170439,227159
117851,1911658,270946
117881,3316960,284293
117887,1109624,116149
117895,4046784,294254
118696,2310332,122917
118700,1020072,273895
118900,2305051,228970
118997,2180411,224141
119141,2788710,228967
119145,2802144,207703
119155,2692250,181533
120466,1823672,198184
120635,2446042,260346
120799,1340138,87101
121231,3235888,270303
122882,1392190,76341
122886,2488496,140607
122890,0803096,68735
122892,2395427,99861
122896,1790809,166426
122898,0974015,141052
122900,0478970,102899
122902,1502712,166424
122904,1431045,293660
122906,1825683,284054
122910,4154664,299537
122912,4154756,299536
122914,4154796,299534
122916,3501632,284053
122918,3896198,283995
122920,3498820,271110
122922,1211837,284052
122924,3385516,246655
122926,2250912,202249
125916,2322441,216015
126548,1666801,272693
127098,4368814,321594
127108,2381111,167073
127152,4257858,318224
127202,2582496,308369
128360,3460252,273248
128838,2554274,201085
129354,2381941,256591
130073,1661199,150689
130490,2908446,262500
130520,2224026,228161
130634,2820852,168259
131013,2561572,257091
131724,4299972,321640
132046,1964418,158852
132480,1655441,293863
132796,2126355,254128
133419,2848292,254470
133645,2402927,258480
133771,3464902,254320
134130,3659388,286217
134170,3472226,251516
134368,3079380,238713
134393,3152624,271718
134853,2096673,150540
135133,1951266,131634
135137,2120120,257344
135141,3410834,262504
135143,3183660,259316
135426,4123430,338952
135436,2709768,328111
135518,2140379,238615
135536,1386697,297761
135567,1628841,47933
135569,2660888,188927
135861,2637276,214756
135887,2293640,211672
136016,1979388,105864
136018,1355683,261023
136020,2379713,206647
136562,2080374,321697
136864,2975590,209112
137857,3040964,278927
138036,1638355,203801
138210,4172430,300671
139385,1663202,281957
139642,1798684,307081
139644,3397884,273481
139855,2401878,291270
140110,2361509,257211
140174,3170832,264644
140247,4178092,328425
140267,4263482,310131
140523,3567288,298312
140711,3316948,261392
140715,1398426,277216
140956,1677720,333339
141749,0810819,306819
141866,4062536,313922
142448,2719848,253412
142488,1895587,314365
142997,2510894,159824
143345,0448115,287947
143347,1477834,297802
143355,0451279,297762
143385,3682448,296098
143657,2400463,306947
143859,0475290,270487
144976,2494362,294963
146656,3076658,312221
148626,1596363,318846
148671,0495241,246355
149334,4550098,340666
149406,2267968,140300
152017,2674426,296096
152077,1179933,333371
152079,3300542,267860
152081,2948356,269149
152970,4698684,371645
156387,3544112,369557
156726,5022702,376570
157296,2277860,127380
157699,3774114,302401
158238,3799694,290250
158783,4016934,290098
158813,2567026,241259
158872,1700841,223702
158966,3553976,334533
159093,3110958,291805
159415,4034354,347031
159817,0795176,192040
159858,3065204,259693
160080,1289401,43074
160271,1489889,302699
160438,4196776,324668
160718,5613056,399106
160954,3531824,328387
160980,3263904,363676
161131,2005151,308266
161582,2582782,338766
161634,4160708,300669
161922,1878870,376660
162082,5700672,396535
162350,2404435,333484
162414,4975722,376867
162578,4302938,313297
162598,1860357,296524
162600,1935859,283366
162602,3631112,346685
162606,2140479,302946
163134,5311514,372058
163645,2119532,324786
163809,3718778,409696
164179,2543164,329865
164909,3783958,313369
165101,3062096,207932
165347,3393786,343611
165549,4034228,334541
165551,3741834,334543
165603,3289956,397243
166024,2654430,367412
166461,3521164,277834
166528,3748528,330459
166534,4972582,381288
166635,1355644,274870
166643,4846340,381284
166946,4276820,310307
167036,3470600,335797
167370,2094766,121856
167746,4116284,324849
167832,4857264,411088
168248,4425200,324552
168250,5052448,419430
168252,3315342,263115
168254,3731562,293167
168326,5462602,416477
168344,1972591,274857
168366,2771200,321612
168418,3874544,295693
168492,5726616,398818
168612,1219827,315837
169864,5442430,395992
169984,2316204,126889
170355,1619856,185789
170697,4481414,400928
170705,0185906,331214
170827,2345759,282035
170875,4630562,337339
171011,5491994,420714
171763,3890160,339403
171765,3967856,387426
172547,3469046,324852
173145,3450958,281338
173291,2239822,339964
173369,5742374,398181
173925,1536537,406990
173941,2406566,341013
174055,5013056,374720
174727,4846232,429200
174909,5439796,399170
175303,1396484,346364
175569,5362988,395834
175661,1959563,390043
176101,4649466,343668
176371,1856101,335984
176419,5109784,381283
176751,3532216,337170
176929,5308322,440021
177593,5027774,359940
177615,4925292,391713
177651,5649144,394117
177689,5715874,399057
177763,3402236,392044
177765,2380307,354912
178061,5580036,389015
178827,4468740,346648
179119,4686844,402897
179401,2283362,353486
179817,4555426,399404
179819,2527336,181808
180031,5580390,399055
180045,4209788,396371
180095,2543472,406997
180297,3521126,371638
180497,6294822,446354
180985,1485796,316029
181315,5776858,400617
182715,2798920,300668
182823,5519340,400106
183421,2873282,401981
183611,2704998,445571
183635,4500922,336843
183837,5083738,375262
183843,6998518,460885
183869,7784604,493922
183897,5104604,399174
184253,2548396,384521
184399,7014006,489925
184471,1365519,338970
185029,6644200,447332
187031,4881806,351286
187541,3606756,260513
187593,5463162,383498
187595,3778644,348350
187717,7681902,490003
188189,5688932,424781
188301,5095030,363088
188773,8075192,505192
188797,2854926,455980
189041,5052474,400535
189203,6499752,500664
189333,4912910,353081
189363,5164214,402900
189713,7349662,487558
190555,7668870,489999
190939,7040874,484247
192245,6628394,446021
192283,3104988,455207
192379,1213641,369972
192385,1517451,332562
192389,1270797,335983
192803,1727824,424694
193065,6155172,426426
193944,6412452,537996
193950,7775622,515042
194016,5848272,404368
194448,6966692,490132
194951,2737304,405774
195159,4633694,324857
195163,4701182,424783
195497,6266538,429197
196417,2386490,166428
196889,6823368,450465
196997,9495224,569547
197175,0437086,399579
197711,6857112,458723
200306,1489887,505600
200332,2066051,504608
200540,6139732,420817
200818,6146586,458156
200838,5884052,447404
201340,7984734,503919
201588,1979376,301528
201646,8772262,530385
201773,6320628,429617
201811,8079248,515195
202103,6292852,505948
202429,7131622,466272
202439,6751668,496243
202749,8613070,531428
203222,6105098,420818
203375,1950186,359724
204352,2935510,419704
204542,7349950,474350
204698,7286456,475557
204704,7798634,567609
205072,1560220,338967
205156,2584384,515001
205383,9243946,559969
205441,7653254,492188
206246,8228288,619264
206419,8404614,551332
206857,1302006,398978
206959,4520988,330457
207233,7975244,512200
207313,8946378,546554
207405,5606664,501170
208205,2527338,181812
208703,8579674,530915
208939,4729430,508965
209315,3281548,331482
209965,5727208,473033
210569,7713068,495764
210861,8367814,522627
212361,5363618,502033
212373,7939766,500840
212461,1051906,570670
213207,7146812,508439
213347,8332922,520763
213397,9620292,582014
217465,6723592,577922
217655,8503618,556574
218537,9484998,587792
223204,8847712,542178
224280,2382320,370172
225145,9770150,581734
225173,2948372,508442
225625,13143964,740985
225984,10288566,580175
226202,6264654,550988
226270,1070874,556984
241272,7888964,615457
242774,3480822,497698
244178,11138512,639933
247988,12801262,508943
250010,14544192,823754
251086,6334354,436969
254726,1160419,438631
255335,9376612,566525
260667,2953050,568124
263007,10872600,634649
263009,10838180,624860
263407,11286314,646380
268642,1877830,414906
270698,6710474,545611
272525,9419884,453395
273891,12593682,718930
274053,1745960,361743
275245,10954984,762504
278446,11813216,674324
278578,1016150,49046
278702,11564570,661374
279812,9764362,593643
281096,3915174,315162
